Processed,ID,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body,Highest Alert,Note,Tags
Out of Scope,173392,Tue Mar 26 11:44:48 GMT 2024,POST,https://shavar.services.mozilla.com/downloads?client=navclient-auto-ffox&appver=124.0&pver=2.2,403,Forbidden,0,130,40,,false,
Out of Scope,173429,Tue Mar 26 11:44:52 GMT 2024,POST,https://shavar.services.mozilla.com/downloads?client=navclient-auto-ffox&appver=124.0&pver=2.2,403,Forbidden,0,130,40,,false,
Out of Scope,173462,Tue Mar 26 11:44:54 GMT 2024,POST,https://shavar.services.mozilla.com/downloads?client=navclient-auto-ffox&appver=124.0&pver=2.2,403,Forbidden,0,130,40,,false,
Out of Scope,173499,Tue Mar 26 11:44:57 GMT 2024,POST,https://shavar.services.mozilla.com/downloads?client=navclient-auto-ffox&appver=124.0&pver=2.2,403,Forbidden,0,130,40,,false,
Out of Scope,173532,Tue Mar 26 11:44:59 GMT 2024,POST,https://shavar.services.mozilla.com/downloads?client=navclient-auto-ffox&appver=124.0&pver=2.2,403,Forbidden,0,130,40,,false,
Out of Scope,173565,Tue Mar 26 11:45:02 GMT 2024,POST,https://shavar.services.mozilla.com/downloads?client=navclient-auto-ffox&appver=124.0&pver=2.2,403,Forbidden,0,130,40,,false,
Out of Scope,173602,Tue Mar 26 11:45:05 GMT 2024,POST,https://shavar.services.mozilla.com/downloads?client=navclient-auto-ffox&appver=124.0&pver=2.2,403,Forbidden,0,130,40,,false,
Out of Scope,173636,Tue Mar 26 11:45:07 GMT 2024,POST,https://shavar.services.mozilla.com/downloads?client=navclient-auto-ffox&appver=124.0&pver=2.2,403,Forbidden,0,130,40,,false,
Out of Scope,173673,Tue Mar 26 11:45:11 GMT 2024,POST,https://shavar.services.mozilla.com/downloads?client=navclient-auto-ffox&appver=124.0&pver=2.2,403,Forbidden,0,130,40,,false,
Out of Scope,173712,Tue Mar 26 11:45:15 GMT 2024,POST,https://shavar.services.mozilla.com/downloads?client=navclient-auto-ffox&appver=124.0&pver=2.2,403,Forbidden,0,130,40,,false,
Processed,173721,Tue Mar 26 11:45:17 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,127,303,39,Low,false,JSON
Out of Scope,173749,Tue Mar 26 11:45:19 GMT 2024,POST,https://shavar.services.mozilla.com/downloads?client=navclient-auto-ffox&appver=124.0&pver=2.2,403,Forbidden,0,130,40,,false,
Out of Scope,173787,Tue Mar 26 11:45:23 GMT 2024,POST,https://shavar.services.mozilla.com/downloads?client=navclient-auto-ffox&appver=124.0&pver=2.2,403,Forbidden,0,130,40,,false,
Out of Scope,173827,Tue Mar 26 11:45:27 GMT 2024,POST,https://shavar.services.mozilla.com/downloads?client=navclient-auto-ffox&appver=124.0&pver=2.2,403,Forbidden,0,130,40,,false,
Out of Scope,173867,Tue Mar 26 11:45:31 GMT 2024,POST,https://shavar.services.mozilla.com/downloads?client=navclient-auto-ffox&appver=124.0&pver=2.2,403,Forbidden,0,130,40,,false,
Out of Scope,173905,Tue Mar 26 11:45:35 GMT 2024,POST,https://shavar.services.mozilla.com/downloads?client=navclient-auto-ffox&appver=124.0&pver=2.2,403,Forbidden,0,130,40,,false,
Out of Scope,173941,Tue Mar 26 11:45:41 GMT 2024,POST,https://shavar.services.mozilla.com/downloads?client=navclient-auto-ffox&appver=124.0&pver=2.2,403,Forbidden,0,130,40,,false,
Out of Scope,173982,Tue Mar 26 11:45:46 GMT 2024,POST,https://shavar.services.mozilla.com/downloads?client=navclient-auto-ffox&appver=124.0&pver=2.2,403,Forbidden,0,130,40,,false,
Out of Scope,174009,Tue Mar 26 11:45:53 GMT 2024,POST,https://shavar.services.mozilla.com/downloads?client=navclient-auto-ffox&appver=124.0&pver=2.2,403,Forbidden,0,130,40,,false,
Out of Scope,174056,Tue Mar 26 11:45:58 GMT 2024,POST,https://shavar.services.mozilla.com/downloads?client=navclient-auto-ffox&appver=124.0&pver=2.2,403,Forbidden,0,130,40,,false,
Processed,174097,Tue Mar 26 11:46:04 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,57,303,39,Low,false,JSON
Out of Scope,174101,Tue Mar 26 11:46:05 GMT 2024,POST,https://shavar.services.mozilla.com/downloads?client=navclient-auto-ffox&appver=124.0&pver=2.2,403,Forbidden,0,130,40,,false,
Processed,174155,Tue Mar 26 11:46:27 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,217,303,39,Low,false,JSON
Processed,174172,Tue Mar 26 11:46:37 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,248,303,39,Low,false,JSON
Processed,174248,Tue Mar 26 11:47:16 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,157,303,39,Low,false,
Processed,174301,Tue Mar 26 11:47:55 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,58,303,39,Low,false,JSON
Processed,174317,Tue Mar 26 11:48:07 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,148,303,39,Low,false,JSON
Processed,174320,Tue Mar 26 11:48:09 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,113,303,39,Low,false,JSON
Processed,174335,Tue Mar 26 11:48:14 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,88,303,39,Low,false,
Processed,174340,Tue Mar 26 11:48:15 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,27,303,39,Low,false,
Processed,174421,Tue Mar 26 11:48:43 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,112,303,39,Low,false,JSON
Processed,174463,Tue Mar 26 11:49:02 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,125,303,39,Low,false,
Processed,174468,Tue Mar 26 11:49:05 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,42,303,39,Low,false,JSON
Processed,174471,Tue Mar 26 11:49:05 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,80,303,39,Low,false,JSON
Processed,174472,Tue Mar 26 11:49:06 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,132,303,39,Low,false,JSON
Processed,174485,Tue Mar 26 11:49:09 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,43,303,39,Low,false,
Processed,174494,Tue Mar 26 11:49:12 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,76,303,39,Low,false,JSON
Processed,174514,Tue Mar 26 11:49:18 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,91,303,39,Low,false,JSON
Processed,174516,Tue Mar 26 11:49:20 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,46,303,39,Low,false,
Processed,174607,Tue Mar 26 11:49:45 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,172,303,39,Low,false,
Processed,174613,Tue Mar 26 11:49:47 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,40,303,39,Low,false,JSON
Processed,174641,Tue Mar 26 11:49:51 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,33,303,39,Low,false,JSON
Processed,174707,Tue Mar 26 11:50:07 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,79,303,39,Low,false,
Processed,174710,Tue Mar 26 11:50:08 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,42,303,39,Low,false,JSON
Processed,174716,Tue Mar 26 11:50:09 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,22,303,39,Low,false,JSON
Processed,174727,Tue Mar 26 11:50:13 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,55,303,39,Low,false,
Processed,174731,Tue Mar 26 11:50:14 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,126,303,39,Low,false,JSON
Processed,174745,Tue Mar 26 11:50:17 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,124,303,39,Low,false,
Processed,174754,Tue Mar 26 11:50:18 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,41,303,39,Low,false,JSON
Processed,174773,Tue Mar 26 11:50:22 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,120,303,39,Low,false,JSON
Processed,174787,Tue Mar 26 11:50:25 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,83,303,39,Low,false,
Processed,174790,Tue Mar 26 11:50:27 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,117,303,47,Low,false,JSON
Processed,174800,Tue Mar 26 11:50:30 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,143,303,39,Low,false,JSON
Processed,174869,Tue Mar 26 11:50:47 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,129,303,39,Low,false,
Processed,174916,Tue Mar 26 11:50:59 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,70,303,39,Low,false,JSON
Processed,174961,Tue Mar 26 11:51:09 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,65,303,39,Low,false,JSON
Processed,174976,Tue Mar 26 11:51:13 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,53,303,39,Low,false,
Processed,174996,Tue Mar 26 11:51:19 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,154,303,39,Low,false,JSON
Processed,175000,Tue Mar 26 11:51:20 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,67,303,39,Low,false,JSON
Processed,175023,Tue Mar 26 11:51:27 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,106,303,47,Low,false,JSON
Processed,175033,Tue Mar 26 11:51:29 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,60,303,39,Low,false,
Processed,175048,Tue Mar 26 11:51:32 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,60,303,39,Low,false,
Processed,175057,Tue Mar 26 11:51:33 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,63,303,47,Low,false,JSON
Processed,175065,Tue Mar 26 11:51:35 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,63,303,47,Low,false,JSON
Processed,175100,Tue Mar 26 11:51:42 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,73,303,39,Low,false,
Processed,175110,Tue Mar 26 11:51:43 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,34,303,39,Low,false,
Processed,175129,Tue Mar 26 11:51:48 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,58,303,39,Low,false,JSON
Processed,175177,Tue Mar 26 11:51:56 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,123,303,39,Low,false,JSON
Processed,175218,Tue Mar 26 11:52:04 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,46,303,39,Low,false,
Processed,175345,Tue Mar 26 11:52:29 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,189,303,39,Low,false,JSON
Processed,175365,Tue Mar 26 11:52:33 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,47,303,39,Low,false,JSON
Processed,175373,Tue Mar 26 11:52:35 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,113,303,47,Low,false,
Processed,175390,Tue Mar 26 11:52:39 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,74,303,47,Low,false,
Processed,175400,Tue Mar 26 11:52:41 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,154,303,39,Low,false,JSON
Processed,175405,Tue Mar 26 11:52:42 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,65,303,47,Low,false,JSON
Processed,175417,Tue Mar 26 11:52:44 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,88,303,47,Low,false,JSON
Processed,175422,Tue Mar 26 11:52:44 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,77,303,39,Low,false,JSON
Processed,175440,Tue Mar 26 11:52:48 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,59,303,47,Low,false,
Processed,175445,Tue Mar 26 11:52:50 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,105,303,39,Low,false,JSON
Processed,175467,Tue Mar 26 11:52:54 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,65,303,47,Low,false,
Processed,175469,Tue Mar 26 11:52:54 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,145,303,39,Low,false,
Processed,175477,Tue Mar 26 11:52:57 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,146,303,47,Low,false,JSON
Processed,175493,Tue Mar 26 11:53:00 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,57,303,39,Low,false,JSON
Processed,175515,Tue Mar 26 11:53:03 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,137,303,39,Low,false,JSON
Processed,175546,Tue Mar 26 11:53:10 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,63,303,39,Low,false,JSON
Processed,175592,Tue Mar 26 11:53:19 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,112,303,39,Low,false,JSON
Processed,175604,Tue Mar 26 11:53:21 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,70,303,39,Low,false,
Processed,175648,Tue Mar 26 11:53:30 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,131,303,39,Low,false,
Processed,175660,Tue Mar 26 11:53:32 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,166,303,47,Low,false,
Processed,175668,Tue Mar 26 11:53:34 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,86,303,39,Low,false,JSON
Processed,175686,Tue Mar 26 11:53:37 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,71,303,47,Low,false,JSON
Processed,175769,Tue Mar 26 11:53:54 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,65,303,47,Low,false,
Processed,175804,Tue Mar 26 11:54:01 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,81,303,47,Low,false,JSON
Processed,175819,Tue Mar 26 11:54:03 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,73,303,47,Low,false,
Processed,175836,Tue Mar 26 11:54:08 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,62,303,47,Low,false,JSON
Processed,175837,Tue Mar 26 11:54:08 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,66,303,47,Low,false,JSON
Processed,175850,Tue Mar 26 11:54:10 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,57,303,47,Low,false,
Processed,175865,Tue Mar 26 11:54:13 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,54,303,47,Low,false,JSON
Processed,175890,Tue Mar 26 11:54:17 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,58,303,47,Low,false,JSON
Processed,175891,Tue Mar 26 11:54:17 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,24,303,47,Low,false,JSON
Processed,175897,Tue Mar 26 11:54:19 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,117,303,47,Low,false,JSON
Processed,175920,Tue Mar 26 11:54:24 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,47,303,47,Low,false,JSON
Processed,175936,Tue Mar 26 11:54:27 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,220,303,47,Low,false,
Processed,175940,Tue Mar 26 11:54:28 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,67,303,47,Low,false,
Processed,175943,Tue Mar 26 11:54:29 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,13,303,47,Low,false,
Processed,175946,Tue Mar 26 11:54:29 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,52,303,47,Low,false,
Processed,175991,Tue Mar 26 11:54:36 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,52,303,47,Low,false,JSON
Processed,176066,Tue Mar 26 11:54:52 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,92,303,47,Low,false,
Processed,176090,Tue Mar 26 11:54:59 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,144,303,47,Low,false,
Processed,176151,Tue Mar 26 11:55:09 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,180,303,47,Low,false,
Processed,176458,Tue Mar 26 11:56:09 GMT 2024,POST,http://localhost:8880/api/users/login,500,Internal Server Error,401,313,90,Low,false,JSON
Processed,176496,Tue Mar 26 11:56:19 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,142,303,47,Low,false,
Processed,176595,Tue Mar 26 11:56:39 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,200,303,47,Low,false,JSON
Processed,176601,Tue Mar 26 11:56:40 GMT 2024,POST,http://localhost:8880/api/users/login,500,Internal Server Error,138,313,90,Low,false,
Processed,176608,Tue Mar 26 11:56:41 GMT 2024,POST,http://localhost:8880/api/users/login,500,Internal Server Error,113,313,90,Low,false,JSON
Processed,176620,Tue Mar 26 11:56:44 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,139,303,47,Low,false,JSON
Processed,176632,Tue Mar 26 11:56:45 GMT 2024,POST,http://localhost:8880/api/users/login,500,Internal Server Error,70,313,90,Low,false,
Processed,176643,Tue Mar 26 11:56:48 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,121,303,39,Low,false,
Processed,176719,Tue Mar 26 11:57:03 GMT 2024,POST,http://localhost:8880/api/users/login,500,Internal Server Error,156,313,90,Low,false,
Processed,176899,Tue Mar 26 11:57:38 GMT 2024,POST,http://localhost:8880/api/users/login,500,Internal Server Error,154,313,90,Low,false,
Processed,176910,Tue Mar 26 11:57:40 GMT 2024,POST,http://localhost:8880/api/users/login,500,Internal Server Error,84,313,90,Low,false,
Processed,177003,Tue Mar 26 11:58:00 GMT 2024,POST,http://localhost:8880/api/users/login,500,Internal Server Error,125,313,90,Low,false,
Processed,177043,Tue Mar 26 11:58:10 GMT 2024,POST,http://localhost:8880/api/users/login,500,Internal Server Error,191,313,90,Low,false,
Processed,177045,Tue Mar 26 11:58:10 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,175,303,47,Low,false,JSON
Processed,177054,Tue Mar 26 11:58:14 GMT 2024,POST,http://localhost:8880/api/enrollment,400,Bad Request,86,303,39,Low,false,
Processed,177056,Tue Mar 26 11:58:15 GMT 2024,POST,http://localhost:8880/api/users/login,500,Internal Server Error,167,313,90,Low,false,
Processed,177062,Tue Mar 26 11:58:16 GMT 2024,POST,http://localhost:8880/api/users/login,500,Internal Server Error,35,313,90,Low,false,
Processed,177187,Tue Mar 26 11:58:40 GMT 2024,POST,http://localhost:8880/api/users/login,500,Internal Server Error,200,313,90,Low,false,
Processed,177191,Tue Mar 26 11:58:42 GMT 2024,POST,http://localhost:8880/api/users/login,500,Internal Server Error,53,313,90,Low,false,
Processed,177215,Tue Mar 26 11:58:46 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,143,303,47,Low,false,JSON
Processed,177224,Tue Mar 26 11:58:48 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,51,303,47,Low,false,JSON
Processed,177231,Tue Mar 26 11:58:49 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,49,303,47,Low,false,JSON
Processed,177232,Tue Mar 26 11:58:49 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,23,303,47,Low,false,JSON
Processed,177266,Tue Mar 26 11:58:55 GMT 2024,POST,http://localhost:8880/api/users/login,500,Internal Server Error,91,313,90,Low,false,
Processed,177291,Tue Mar 26 11:59:00 GMT 2024,POST,http://localhost:8880/api/customers,400,Bad Request,127,303,47,Low,false,JSON
Out of Scope,173389,Tue Mar 26 11:44:48 GMT 2024,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?collection=fingerprinting-protection-overrides&bucket=main&_expected=0,403,Forbidden,0,130,40,,false,
Out of Scope,173390,Tue Mar 26 11:44:48 GMT 2024,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?collection=query-stripping&bucket=main&_expected=0,403,Forbidden,0,130,40,,false,
Out of Scope,173391,Tue Mar 26 11:44:48 GMT 2024,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?collection=partitioning-exempt-urls&bucket=main&_expected=0,403,Forbidden,0,130,40,,false,
Processed,173393,Tue Mar 26 11:44:49 GMT 2024,GET,http://localhost:9990/,200,OK,5,238,644,Medium,false,Script
Processed,173394,Tue Mar 26 11:44:49 GMT 2024,GET,http://localhost:9990/static/css/main.1d05e13a.css,200,OK,9,241,76680,Low,false,Comment
Processed,173395,Tue Mar 26 11:44:49 GMT 2024,GET,http://localhost:9990/static/js/main.96e5847e.js,200,OK,14,256,686419,Low,false,
Out of Scope,173396,Tue Mar 26 11:44:49 GMT 2024,GET,https://fonts.googleapis.com/css2?family=Playfair+Display:wght@500;600;700;800&display=swap,403,Forbidden,0,130,40,,false,
Processed,173397,Tue Mar 26 11:44:49 GMT 2024,GET,http://localhost:9990/images/header/header.jpg,200,OK,1,243,74950,Low,false,Comment
Processed,173398,Tue Mar 26 11:44:49 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-design-2x-v2.jpeg,200,OK,1,242,28919,Low,false,
Processed,173399,Tue Mar 26 11:44:49 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-development-2x-v2.jpeg,200,OK,1,242,28189,Low,false,Comment
Processed,173400,Tue Mar 26 11:44:49 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-marketing-2x-v2.jpeg,200,OK,1,242,28000,Low,false,
Processed,173401,Tue Mar 26 11:44:49 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-it-and-software-2x-v2.jpeg,200,OK,0,242,28186,Low,false,Comment
Processed,173402,Tue Mar 26 11:44:49 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-personal-development-2x-v2.jpeg,200,OK,0,242,29209,Low,false,
Processed,173403,Tue Mar 26 11:44:49 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-business-2x-v2.jpeg,200,OK,0,242,27795,Low,false,
Processed,173404,Tue Mar 26 11:44:49 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-photography-2x-v2.jpeg,200,OK,1,242,28795,Low,false,
Processed,173405,Tue Mar 26 11:44:49 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-music-2x-v2.jpeg,200,OK,1,242,37082,Low,false,
Processed,173406,Tue Mar 26 11:44:49 GMT 2024,GET,http://localhost:9990/images/advertisement/instructor-2x-v3.jpeg,200,OK,3,243,98109,Low,false,Comment
Processed,173407,Tue Mar 26 11:44:49 GMT 2024,GET,http://localhost:9990/images/advertisement/nasdaq-dark.svg,200,OK,2,244,5296,Low,false,
Processed,173408,Tue Mar 26 11:44:49 GMT 2024,GET,http://localhost:9990/images/advertisement/box-dark.svg,200,OK,3,243,1603,Low,false,
Processed,173409,Tue Mar 26 11:44:49 GMT 2024,GET,http://localhost:9990/images/advertisement/volkswagen-dark.svg,200,OK,3,243,1917,Low,false,
Processed,173410,Tue Mar 26 11:44:49 GMT 2024,GET,http://localhost:9990/images/advertisement/logo-ub.svg,200,OK,2,243,3087,Low,false,
Processed,173411,Tue Mar 26 11:44:49 GMT 2024,GET,http://localhost:9990/images/advertisement/netapp-dark.svg,200,OK,5,243,2441,Low,false,
Processed,173412,Tue Mar 26 11:44:49 GMT 2024,GET,http://localhost:9990/images/advertisement/eventbrite-dark.svg,200,OK,5,244,8833,Low,false,
Processed,173413,Tue Mar 26 11:44:49 GMT 2024,GET,http://localhost:9990/images/footer/logo-udemy-inverted.svg,200,OK,3,243,2043,Low,false,Comment
Processed,173414,Tue Mar 26 11:44:49 GMT 2024,GET,http://localhost:9990/images/advertisement/transform-2x-v3.jpeg,200,OK,21,243,66936,Low,false,Comment
Processed,173415,Tue Mar 26 11:44:49 GMT 2024,GET,http://localhost:9990/images/advertisement/ub-2x-v3.jpeg,200,OK,24,244,127179,Low,false,
Processed,173416,Tue Mar 26 11:44:49 GMT 2024,GET,http://localhost:8880/api/courses?order_by=id&sort=desc,201,Created,67,303,7236,Low,false,JSON
Processed,173417,Tue Mar 26 11:44:49 GMT 2024,GET,http://localhost:8880/api/courses?order_by=rating&sort=desc,201,Created,72,303,7236,Low,false,JSON
Processed,173418,Tue Mar 26 11:44:49 GMT 2024,GET,http://localhost:9990/logo192.png,200,OK,1,240,5347,Low,false,
Processed,173419,Tue Mar 26 11:44:49 GMT 2024,GET,http://localhost:9990/favicon.ico,200,OK,1,242,3870,Low,false,
Out of Scope,173420,Tue Mar 26 11:44:49 GMT 2024,GET,https://fakeimg.pl/1430x810,403,Forbidden,0,130,40,,false,
Out of Scope,173421,Tue Mar 26 11:44:50 GMT 2024,GET,https://fonts.googleapis.com/css2?family=Playfair+Display:wght@500;600;700;800&display=swap,403,Forbidden,0,130,40,,false,
Processed,173422,Tue Mar 26 11:44:50 GMT 2024,GET,http://localhost:8880/api/courses?order_by=rating&sort=desc,304,Not Modified,23,239,0,Low,false,
Processed,173423,Tue Mar 26 11:44:50 GMT 2024,GET,http://localhost:8880/api/courses?order_by=id&sort=desc,304,Not Modified,23,239,0,Low,false,
Out of Scope,173424,Tue Mar 26 11:44:50 GMT 2024,GET,https://fakeimg.pl/1430x810,403,Forbidden,0,130,40,,false,
Out of Scope,173425,Tue Mar 26 11:44:51 GMT 2024,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?collection=query-stripping&bucket=main&_expected=0,403,Forbidden,0,130,40,,false,
Out of Scope,173426,Tue Mar 26 11:44:51 GMT 2024,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?collection=fingerprinting-protection-overrides&bucket=main&_expected=0,403,Forbidden,0,130,40,,false,
Out of Scope,173427,Tue Mar 26 11:44:52 GMT 2024,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?collection=partitioning-exempt-urls&bucket=main&_expected=0,403,Forbidden,0,130,40,,false,
Processed,173428,Tue Mar 26 11:44:52 GMT 2024,GET,http://localhost:8880/api/courses/13,201,Created,20,301,459,Low,false,JSON
Processed,173430,Tue Mar 26 11:44:52 GMT 2024,GET,http://localhost:9990/,200,OK,5,238,644,Medium,false,Script
Processed,173431,Tue Mar 26 11:44:52 GMT 2024,GET,http://localhost:9990/static/css/main.1d05e13a.css,200,OK,16,241,76680,Low,false,Comment
Processed,173432,Tue Mar 26 11:44:52 GMT 2024,GET,http://localhost:9990/static/js/main.96e5847e.js,200,OK,20,256,686419,Low,false,
Out of Scope,173433,Tue Mar 26 11:44:53 GMT 2024,GET,https://fonts.googleapis.com/css2?family=Playfair+Display:wght@500;600;700;800&display=swap,403,Forbidden,0,130,40,,false,
Processed,173434,Tue Mar 26 11:44:53 GMT 2024,GET,http://localhost:9990/images/header/header.jpg,200,OK,7,243,74950,Low,false,
Processed,173435,Tue Mar 26 11:44:53 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-design-2x-v2.jpeg,200,OK,1,242,28919,Low,false,
Processed,173436,Tue Mar 26 11:44:53 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-development-2x-v2.jpeg,200,OK,1,242,28189,Low,false,Comment
Processed,173437,Tue Mar 26 11:44:53 GMT 2024,GET,http://localhost:9990/images/top-categories/lohp-category-marketing-2x-v2.jpeg,200,OK,1,242,28000,Low,false,
